Leg,Site,Hole,Latitude,Longitude,Latitude (decimal degrees),Longitude (decimal degrees),Water Depth (mbsl),Number of Cores,Interval Cored (m),Core Recovered (m),% Recovered,Drilled (m),Penetration (m),Comment
177,1093,D,49° 58.590'S,5° 51.936'E,-49.9765,5.8656,3623.7,50,461.7,160.4,34.7,136,597.7,
177,1093,E,49° 58.578'S,5° 51.936'E,-49.9763,5.8656,3623.7,2,19,11.5,60.7,23.5,42.5,
177,1093,F,49° 58.578'S,5° 51.936'E,-49.9763,5.8656,3623.7,1,9.5,6.2,65.7,34,43.5,
177,1094,A,53° 10.812'S,5°  7.824'E,-53.1802,5.1304,2807.6,18,158.6,135.1,85.2,1,159.6,
177,1094,B,53° 10.824'S,5°  7.830'E,-53.1804,5.1305,2806.7,4,38,23.6,62.1,0,38,
177,1094,C,53° 10.830'S,5°  7.806'E,-53.1805,5.1301,2807.3,8,73.1,46.6,63.8,0,73.1,
177,1094,D,53° 10.818'S,5°  7.818'E,-53.1803,5.1303,2807.7,16,152,100.8,66.3,19.1,171.1,
178,1095,A,66° 59.127'S,78° 29.239'W,-66.98545,-78.4873167,3841.6,10,87.3,86.5,99.1,0,87.3,
178,1095,B,66° 59.127'S,78° 29.270'W,-66.98545,-78.4878333,3841.6,52,487.2,385.8,79.2,83,570.2,
178,1095,C,66° 59.122'S,78° 29.295'W,-66.9853667,-78.48825,3841.6,1,2.9,2.9,99,0,2.9,
178,1095,D,66° 59.121'S,78° 29.285'W,-66.98535,-78.4880833,3840.9,9,84.6,79,93.3,0,84.6,
178,1096,A,67° 34.009'S,76° 57.794'W,-67.5668167,-76.9632333,3152,15,140.7,118.5,84.2,0,140.7,
178,1096,B,67° 34.009'S,76° 57.812'W,-67.5668167,-76.9635333,3152.5,32,260.6,209.8,80.5,0,260.6,
178,1096,C,67° 34.009'S,76° 57.826'W,-67.5668167,-76.9637667,3152.5,43,409.9,345,84.2,197.8,607.7,
178,1097,A,66° 23.568'S,70° 45.384'W,-66.3928,-70.7564,551.7,51,436.6,59.3,13.6,0,436.6,
178,1098,A,64° 51.724'S,64° 12.471'W,-64.8620667,-64.20785,1012,7,45.9,45.8,99.7,0,45.9,
178,1098,B,64° 51.716'S,64° 12.480'W,-64.8619333,-64.208,1010.6,5,43,44.7,103.9,0,43,
178,1098,C,64° 51.710'S,64° 12.469'W,-64.8618333,-64.2078167,1010.4,5,46.7,46.3,99.1,0,46.7,The bit and seal bore drill collar remained in the slips as the vessel moved 6 nmi to the next location.  The bit did not reach the rotary.
178,1099,A,64° 56.708'S,64° 18.918'W,-64.9451333,-64.3153,1399.8,7,62.3,63.7,102.3,0,62.3,The hole was ended when several icebergs approached the location.  It was necessary for the vessel to pull out of the hole and let the icebergs pass.
178,1099,B,64° 56.707'S,64° 18.916'W,-64.9451167,-64.3152667,1399.8,5,47.5,48.3,101.8,60,107.5,
178,1100,A,63° 53.001'S,65° 42.339'W,-63.88335,-65.70565,458.6,4,33.8,0,0,0,33.8,
178,1100,B,63° 53.010'S,65° 42.349'W,-63.8835,-65.7058167,458.6,1,2,0.2,7.5,33.9,35.9,
178,1100,C,63° 52.999'S,65° 42.364'W,-63.8833167,-65.7060667,458.6,1,5,4.1,81,0,5,
178,1100,D,63° 53.005'S,65° 42.352'W,-63.8834167,-65.7058667,458.6,12,110.5,5.3,4.8,0,110.5,
178,1101,A,64° 22.332'S,70° 15.671'W,-64.3722,-70.2611833,3279.7,24,217.7,215.8,99.1,0,217.7,
178,1102,A,63° 48.171'S,65° 51.493'W,-63.80285,-65.8582167,430.5,1,7.9,0.4,5.3,0,7.9,
178,1102,B,63° 48.167'S,65° 51.473'W,-63.8027833,-65.8578833,430.5,1,7.5,0.4,5.2,0,7.5,
178,1102,C,63° 48.140'S,65° 51.492'W,-63.8023333,-65.8582,430.5,2,6.5,0,0.2,0,6.5,
178,1102,D,63° 48.071'S,65° 51.387'W,-63.8011833,-65.85645,430.5,1,14.9,0.9,5.7,0,14.9,
178,1103,A,63° 59.970'S,65° 27.919'W,-63.9995,-65.4653167,493.5,38,362.7,44.5,12.3,0,362.7,
179,1104,A,32° 43.324'S,57° 15.854'E,-32.7220667,57.2642333,,0,0,0,,1.5,1.5,
179,1104,B,32° 43.324'S,57° 15.854'E,-32.7220667,57.2642333,,0,0,0,,2,2,
179,1104,C,32° 43.324'S,57° 15.854'E,-32.7220667,57.2642333,,0,0,0,,2,2,
179,1104,D,32° 43.324'S,57° 15.854'E,-32.7220667,57.2642333,,0,0,0,,0.5,0.5,
179,1104,E,32° 43.324'S,57° 15.854'E,-32.7220667,57.2642333,,0,0,0,,1.5,1.5,
179,1105,A,32° 43.135'S,57° 16.652'E,-32.7189167,57.2775333,,30,143,118.4,82.8,15,158,
179,1106,A,32° 43.320'S,57° 15.860'E,-32.722,57.2643333,,0,0,0,,2,2,
179,1106,B,32° 43.320'S,57° 15.860'E,-32.722,57.2643333,,0,0,0,,0.5,0.5,
179,1106,C,32° 43.320'S,57° 15.860'E,-32.722,57.2643333,,0,0,0,,1,1,
179,1106,D,32° 43.320'S,57° 15.860'E,-32.722,57.2643333,,0,0,0,,0,0,
179,1106,E,32° 43.320'S,57° 15.860'E,-32.722,57.2643333,,0,0,0,,8,8,
179,1107,A,17°  1.420'S,88° 10.850'E,-17.0236667,88.1808333,,0,0,0,,493.8,493.8,
180,1108,A,9° 44.708'S,151° 37.514'E,-9.7451333,151.6252333,3162.7,0,0,0,,16.3,16.3,Jet-in test to 16.3 mbsf only.  No coring attempted.
180,1108,B,9° 44.724'S,151° 37.543'E,-9.7454,151.6257167,3177.2,51,485.2,148.6,30.6,0,485.2,
180,1109,A,9° 30.390'S,151° 34.386'E,-9.5065,151.5731,2210.9,1,9.5,10,104.8,0,9.5,
180,1109,B,9° 30.396'S,151° 34.392'E,-9.5066,151.5732,2211.1,2,14.8,15.1,102.3,0,14.8,
180,1109,C,9° 30.390'S,151° 34.392'E,-9.5065,151.5732,2211,41,375.7,323.1,86,0,375.7,
180,1109,D,9° 30.380'S,151° 34.355'E,-9.5063333,151.5725833,2211,51,449.2,299.9,66.8,352.8,802,
180,1110,A,9° 43.600'S,151° 34.512'E,-9.7266667,151.5752,3246.4,2,9.5,9.5,100,0,9.5,
180,1110,B,9° 43.609'S,151° 34.509'E,-9.7268167,151.57515,3246.3,3,22.3,5.4,24.1,0,22.3,
180,1110,C,9° 43.599'S,151° 34.498'E,-9.72665,151.5749667,3245.8,0,0,0,,15,15,
180,1110,D,9° 43.588'S,151° 34.525'E,-9.7264667,151.5754167,3245.8,1,6,0.1,1.7,0,28.7,
180,1111,A,9° 43.059'S,151° 34.534'E,-9.71765,151.5755667,3200.7,18,173.7,15.2,8.7,0,173.7,
180,1112,A,9° 44.749'S,151° 36.721'E,-9.7458167,151.6120167,3046.7,14,122.4,5.8,4.8,0,122.4,
180,1112,B,9° 44.746'S,151° 36.714'E,-9.7457667,151.6119,3046.6,4,38.5,1.2,3.1,0,164.6,
180,1113,A,9° 45.449'S,151° 36.736'E,-9.7574833,151.6122667,2915.6,3,25.2,0.4,1.7,0,25.2,
180,1114,A,9° 47.613'S,151° 34.504'E,-9.79355,151.5750667,406.5,37,352.8,43.8,12.4,0,352.8,
180,1115,A,9° 11.389'S,151° 34.449'E,-9.1898167,151.57415,1149.6,1,4.4,4.4,100.7,0,4.4,
180,1115,B,9° 11.382'S,151° 34.438'E,-9.1897,151.5739667,1148.8,31,293.1,286.8,97.9,0,293.1,
180,1115,C,9° 11.383'S,151° 34.422'E,-9.1897167,151.5737,1148.7,54,519.3,291.6,56.2,283.2,802.5,
180,1116,A,9° 51.934'S,151° 34.508'E,-9.8655667,151.5751333,1851.3,18,158.9,32.6,20.5,0,158.9,
180,1117,A,9° 46.526'S,151° 32.945'E,-9.7754333,151.5490833,1163.2,14,111.1,6.4,5.8,0,111.1,
180,1117,B,9° 46.527'S,151° 32.951'E,-9.77545,151.5491833,1163.2,1,9.5,0.1,0.5,0,9.5,
180,1117,C,9° 46.520'S,151° 32.943'E,-9.7753333,151.54905,1163.2,1,9.5,0.1,1.1,0,9.5,
180,1118,A,9° 35.110'S,151° 34.421'E,-9.5851667,151.5736833,2303.6,76,721.6,466.2,64.6,205,926.6,
181,1119,A,44° 45.332'S,172° 23.598'E,-44.7555333,172.3933,395.5,1,6,6,100.2,0,6,
181,1119,B,44° 45.332'S,172° 23.598'E,-44.7555333,172.3933,396.8,17,155.8,164.5,105.6,0,155.8,
181,1119,C,44° 45.331'S,172° 23.614'E,-44.7555167,172.3935667,396.2,52,494.8,442.3,89.4,0,494.8,
181,1120,A,50°  3.803'S,173° 22.300'E,-50.0633833,173.3716667,542.9,1,4.6,4.6,100,0,4.6,
181,1120,B,50°  3.803'S,173° 22.300'E,-50.0633833,173.3716667,544.2,21,188,146.5,77.9,0,188,
181,1120,C,50°  3.815'S,173° 22.299'E,-50.0635833,173.37165,545.9,5,44.6,45,100.8,0,44.6,
181,1120,D,50°  3.822'S,173° 22.299'E,-50.0637,173.37165,545.9,9,63.3,66.2,104.5,157.4,220.7,
181,1121,A,50° 53.876'S,176° 59.862'E,-50.8979333,176.9977,4492,1,8.4,8.4,99.6,0,8.4,
181,1121,B,50° 53.876'S,176° 59.862'E,-50.8979333,176.9977,4487.9,17,139.7,87.9,62.9,0,139.7,
181,1122,A,46° 34.781'S,177° 23.611'W,-46.5796833,-177.3935167,4435,13,123.9,87.5,70.6,0,123.9,
181,1122,B,46° 34.780'S,177° 23.622'W,-46.5796667,-177.3937,4429.8,1,9.5,9.8,103.3,0,9.5,
181,1122,C,46° 34.780'S,177° 23.622'W,-46.5796667,-177.3937,4431.8,68,627.4,351.4,56,0,627.4,
181,1123,A,41° 47.174'S,171° 29.940'W,-41.7862333,-171.499,3290.1,17,158.1,158.6,100.3,0,158.1,
181,1123,B,41° 47.160'S,171° 29.939'W,-41.786,-171.4989833,3289.8,52,489,451.4,92.3,0,489,
181,1123,C,41° 47.147'S,171° 29.940'W,-41.7857833,-171.499,3290.1,33,309.9,289.4,93.4,322.9,632.8,
181,1124,A,39° 29.901'S,176° 31.894'W,-39.49835,-176.5315667,3967.5,1,9.5,9.5,100.1,0,9.5,
181,1124,B,39° 29.901'S,176° 31.894'W,-39.49835,-176.5315667,3966.6,2,9.9,9.9,99.9,0,9.9,
181,1124,C,39° 29.901'S,176° 31.894'W,-39.49835,-176.5315667,3966.5,49,465.1,433.8,93.3,8,473.1,
181,1124,D,39° 29.884'S,176° 31.891'W,-39.4980667,-176.5315167,3966.5,14,133,131.8,99.1,22.6,155.6,
181,1125,A,42° 32.996'S,178°  9.989'W,-42.5499333,-178.1664833,1364.6,22,203.5,209.1,102.7,0,203.5,
181,1125,B,42° 32.979'S,178°  9.987'W,-42.54965,-178.16645,1365.6,58,552.1,511.6,92.7,0,552.1,
182,1126,A,33° 30.561'S,128°  3.995'E,-33.50935,128.0665833,784.8,1,9.5,9.7,102,0,9.5,
182,1126,B,33° 30.561'S,128°  3.993'E,-33.50935,128.06655,783.8,30,253.5,162.4,64,0,263.3,
182,1126,C,33° 30.564'S,128°  4.010'E,-33.5094,128.0668333,783.8,17,154,138.5,89.9,0,154,
182,1126,D,33° 30.561'S,128°  3.984'E,-33.50935,128.0664,783.8,33,313.3,40.5,12.9,150,463.3,
182,1127,A,33° 21.446'S,128° 28.878'E,-33.3574333,128.4813,478.7,1,9.5,9.7,101.9,0,9.5,
182,1127,B,33° 21.450'S,128° 28.877'E,-33.3575,128.4812833,479.3,55,510.7,440.6,86.3,0,510.7,
182,1128,A,34° 23.469'S,127° 35.442'E,-34.39115,127.5907,3876,1,9.5,9.3,98,0,9.5,
182,1128,B,34° 23.471'S,127° 35.446'E,-34.3911833,127.5907667,3874.6,30,280.7,231.6,82.5,0,280.7,
182,1128,C,34° 23.463'S,127° 35.462'E,-34.39105,127.5910333,3874.3,26,240.1,232.8,97,0,240.1,
182,1128,D,34° 23.456'S,127° 35.455'E,-34.3909333,127.5909167,3874.2,23,221.4,79.1,35.7,231.2,452.6,
182,1129,A,33° 17.386'S,128° 28.872'E,-33.2897667,128.4812,202.9,2,13.8,13.3,96.2,9.5,23.3,
182,1129,B,33° 17.378'S,128° 28.860'E,-33.2896333,128.481,202.3,2,19,10.2,53.9,22,41,
182,1129,C,33° 17.794'S,128° 28.878'E,-33.2965667,128.4813,202.4,48,451.6,322.9,71.5,0,451.6,
182,1129,D,33° 17.788'S,128° 28.867'E,-33.2964667,128.4811167,202.1,26,250.6,76.7,30.6,353.6,604.2,
182,1130,A,33° 25.211'S,127° 36.140'E,-33.4201833,127.6023333,486.7,41,380.4,312.5,82.1,0,380.4,
182,1130,B,33° 25.209'S,127° 36.125'E,-33.42015,127.6020833,488.1,33,310.4,300.8,96.9,0,310.4,
182,1130,C,33° 25.199'S,127° 36.125'E,-33.4199833,127.6020833,488,10,96,23.3,24.3,299.2,395.2,
182,1131,A,33° 19.566'S,128° 28.872'E,-33.3261,128.4812,333.4,66,616.9,371.8,60.3,0,616.9,
182,1131,B,33° 19.554'S,128° 28.853'E,-33.3259,128.4808833,331.4,12,105.8,95.3,90.1,0,105.8,
182,1132,A,33° 18.957'S,127° 36.130'E,-33.31595,127.6021667,218,1,9.3,9.2,99.2,0,9.3,
182,1132,B,33° 18.971'S,127° 36.132'E,-33.3161833,127.6022,218.5,32,284.6,217.4,76.4,0,284.6,
182,1132,C,33° 18.962'S,127° 36.124'E,-33.3160333,127.6020667,218.5,39,366.2,22.4,6.1,237,603.2,
182,1133,A,33° 32.369'S,128° 54.306'E,-33.5394833,128.9051,1037.2,1,9.5,9.8,102.9,0,9.5,
182,1133,B,33° 32.378'S,128° 54.317'E,-33.5396333,128.9052833,1037.2,19,152.1,48.6,31.9,0,152.1,
182,1133,C,33° 32.389'S,128° 54.321'E,-33.5398167,128.90535,1036.8,6,53.3,37.3,69.9,0,53.3,
182,1134,A,33° 31.724'S,127° 15.840'E,-33.5287333,127.264,701,43,397.1,195.5,49.2,0,397.1,
182,1134,B,33° 31.739'S,127° 15.838'E,-33.5289833,127.2639667,699.9,25,234.8,158.8,67.6,0,234.8,
183,1135,A,59° 41.995'S,84° 16.412'E,-59.6999167,84.2735333,1566.6,55,526,208.7,39.7,0,526,
183,1136,A,59° 39.098'S,84° 50.090'E,-59.6516333,84.8348333,1930.6,19,161.4,72.6,45,0,161.4,
183,1137,A,56° 49.983'S,68°  5.607'E,-56.83305,68.09345,1004.5,46,371.2,219.4,59.1,0,371.2,
183,1138,A,53° 33.105'S,75° 58.493'E,-53.55175,75.9748833,1141.4,89,842.7,412,48.9,0,842.7,
183,1139,A,50° 11.103'S,63° 56.192'E,-50.18505,63.9365333,1415.3,73,694.2,356.9,51.4,0,694.2,
183,1140,A,46° 16.599'S,68° 29.498'E,-46.27665,68.4916333,2394.1,37,321.9,144.9,45,0,321.9,
183,1141,A,32° 13.596'S,97°  7.691'E,-32.2266,97.1281833,1196.9,25,185.6,96.8,52.1,0,185.6,
183,1142,A,32° 13.946'S,97°  7.528'E,-32.2324333,97.1254667,1200.8,9,50.9,17.3,34,0,141.9,
184,1143,A,9° 21.719'N,113° 17.102'E,9.3619833,113.2850333,2771,44,400,377.9,94.5,0,400,
184,1143,B,9° 21.717'N,113° 17.104'E,9.36195,113.2850667,2772.5,28,258.2,246.4,95.4,0,258.2,
184,1143,C,9° 21.713'N,113° 17.119'E,9.3618833,113.2853167,2773.5,54,500,477.5,95.5,0,500,
184,1144,A,20°  3.179'N,117° 25.133'E,20.0529833,117.4188833,2035.7,48,452.8,468.9,103.6,0,452.8,
184,1144,B,20°  3.179'N,117° 25.144'E,20.0529833,117.4190667,2038.5,49,452,445.9,98.7,0,452,
184,1144,C,20°  3.182'N,117° 25.153'E,20.0530333,117.4192167,2036.9,21,198.7,198.2,99.7,5,203.7,
184,1145,A,19° 35.040'N,117° 37.868'E,19.584,117.6311333,3175.6,22,200,186.1,93.1,0,200,
184,1145,B,19° 35.042'N,117° 37.858'E,19.5840333,117.6309667,3174.4,22,200,179.4,89.7,0,200,
184,1145,C,19° 35.039'N,117° 37.850'E,19.5839833,117.6308333,3176.4,21,198.1,189.1,95.5,0,198.1,
184,1146,A,19° 27.401'N,116° 16.363'E,19.4566833,116.2727167,2091.1,64,607,603.8,99.5,0,607,
184,1146,B,19° 27.401'N,116° 16.376'E,19.4566833,116.2729333,2091.7,26,245.1,241.7,98.6,0,245.1,
184,1146,C,19° 27.403'N,116° 16.385'E,19.4567167,116.2730833,2091.7,63,598.5,606.2,101.3,5,603.5,
184,1147,A,18° 50.108'N,116° 33.271'E,18.8351333,116.5545167,3245.9,9,81.4,81.7,100.4,0,81.4,
184,1147,B,18° 50.108'N,116° 33.279'E,18.8351333,116.55465,3245.4,9,85.5,85.5,100,0,85.5,
184,1147,C,18° 50.109'N,116° 33.280'E,18.83515,116.5546667,3245.3,9,78.6,76.6,97.5,0,78.6,
184,1148,A,18° 50.167'N,116° 33.932'E,18.8361167,116.5655333,3297.1,77,704,632.1,89.8,0,704,
184,1148,B,18° 50.170'N,116° 33.945'E,18.8361667,116.56575,3291.8,56,500.6,364.4,72.8,352.6,853.2,
185,801,C,18° 38.538'N,156° 21.588'E,18.6423,156.3598,5674,40,339.3,160,47.2,2.1,935.7,
185,801,D,18° 38.538'N,156° 21.648'E,18.6423,156.3608,5673.6,0,0,0,,0,19.3,
185,1149,A,31° 20.520'N,143° 21.078'E,31.342,143.3513,5817.6,23,191.2,174.4,91.2,0,191.2,
185,1149,B,31° 20.532'N,143° 21.060'E,31.3422,143.351,5817.5,31,284.6,32.9,11.6,151.1,445.2,
185,1149,C,31° 20.550'N,143° 21.060'E,31.3425,143.351,5817.6,8,76.9,6.4,8.3,0,426.7,
185,1149,D,31° 18.792'N,143° 24.024'E,31.3132,143.4004,5867.3,18,168.2,28.8,17.1,0,440.4,
186,1150,A,39° 10.915'N,143° 19.915'E,39.1819167,143.3319167,2680.8,76,722.6,566.4,78.4,0,722.6,
186,1150,B,39° 10.914'N,143° 19.947'E,39.1819,143.33245,2680.8,50,478.3,269.3,56.3,703.3,1181.6,
186,1150,C,39° 10.917'N,143° 19.894'E,39.18195,143.3315667,2680.7,0,0,0,,1050,1050,
186,1150,D,39° 10.917'N,143° 19.894'E,39.18195,143.3315667,2680.7,0,0,0,,1139.8,1139.8,
186,1151,A,38° 45.119'N,143° 20.064'E,38.7519833,143.3344,2182.2,108,1035.6,707.6,68.3,0,1113.6,
186,1151,B,38° 45.125'N,143° 20.014'E,38.7520833,143.3335667,2181.6,0,0,0,,1113,1113,
186,1151,C,38° 45.020'N,143° 20.043'E,38.7503333,143.33405,2174.2,11,97.2,101.8,104.7,0,97.2,
186,1151,D,38° 45.014'N,143° 20.045'E,38.7502333,143.3340833,2171.9,10,93,96.2,103.4,781,874,
187,1152,A,41° 53.876'S,127°  0.403'E,-41.8979333,127.0067167,5055.4,1,11.2,0.6,5.3,0,11.2,
187,1152,B,41° 53.833'S,127°  0.455'E,-41.8972167,127.0075833,5055.4,5,23.7,3.6,15.1,0,46.3,
187,1153,A,41° 16.291'S,129° 48.908'E,-41.2715167,129.8151333,5581.4,1,7.3,1.8,24.2,0,274.9,
187,1154,A,41° 28.670'S,131° 19.036'E,-41.4778333,131.3172667,5736.4,8,34.4,9.4,27.4,0,267.6,
187,1155,A,41° 57.493'S,127° 59.689'E,-41.9582167,127.9948167,4975.4,6,26.2,2.3,8.9,0,203.5,
187,1155,B,41° 57.491'S,127° 59.542'E,-41.9581833,127.9923667,4975.4,9,46,18.2,39.5,0,193.9,
187,1156,A,42° 43.993'S,127° 53.291'E,-42.7332167,127.8881833,4867.3,2,11.4,6.3,55.3,0,129.6,
187,1156,B,42° 43.887'S,127° 53.283'E,-42.73145,127.88805,4867.3,5,33.6,9.9,29.5,0,215.2,
187,1157,A,43° 15.664'S,128° 53.166'E,-43.2610667,128.8861,5069.3,3,16.4,2.9,17.8,0,216.4,
187,1157,B,43° 15.676'S,128° 53.029'E,-43.2612667,128.8838167,5069.3,8,40.4,11.7,29,0,171,
187,1158,A,43° 56.897'S,128° 49.696'E,-43.9482833,128.8282667,5167.3,2,14.4,0.9,5.9,0,213.3,
187,1158,B,43° 56.784'S,128° 49.708'E,-43.9464,128.8284667,5167.3,3,15,1.6,10.7,0,141.2,
187,1158,C,43° 56.678'S,128° 49.713'E,-43.9446333,128.82855,5167.3,1,9.4,1.6,17.1,0,117.4,
187,1159,A,45° 57.402'S,129° 59.994'E,-45.9567,129.9999,4504.2,6,27.7,8,28.7,0,173.3,
187,1160,A,44°  0.599'S,134° 59.897'E,-44.0099833,134.9982833,4625.2,2,5.1,0.4,8.4,0,171.1,
187,1160,B,44°  0.494'S,134° 59.901'E,-44.0082333,134.99835,4625.2,8,45.1,13,28.8,0,205.2,
187,1161,A,44° 17.196'S,129°  3.077'E,-44.2866,129.0512833,5020.1,4,29.3,4.4,15,0,145.3,
187,1161,B,44° 17.076'S,129°  3.075'E,-44.2846,129.05125,5020.1,2,8.5,0.9,10.1,0,167,
187,1162,A,44° 38.031'S,129° 11.290'E,-44.63385,129.1881667,5464,4,31.4,2.6,8.2,0,364.6,
187,1162,B,44° 37.924'S,129° 11.281'E,-44.6320667,129.1880167,5464,10,58.9,9.9,16.9,0,407.3,
187,1163,A,44° 25.476'S,126° 54.498'E,-44.4246,126.9083,4354,10,47.1,15.7,33.3,0,208.1,
187,1164,A,43° 44.900'S,127° 44.892'E,-43.7483333,127.7482,4798,3,8.5,1,11.4,0,147,
187,1164,B,43° 44.952'S,127° 44.769'E,-43.7492,127.74615,4798,9,65.7,10.6,16.2,0,216.1,
188,1165,A,64° 22.779'S,67° 13.143'E,-64.37965,67.21905,3537,1,5.4,5.4,100.6,0,5.4,
188,1165,B,64° 22.779'S,67° 13.143'E,-64.37965,67.21905,3537.6,76,682.2,434,63.6,0,682.2,
188,1165,C,64° 22.767'S,67° 13.084'E,-64.37945,67.2180667,3537.5,35,335.7,269.3,80.2,663.4,999.1,
188,1166,A,67° 41.770'S,74° 47.216'E,-67.6961667,74.7869333,475.4,40,381.3,71.3,18.7,0,381.3,
188,1166,B,67° 41.784'S,74° 47.265'E,-67.6964,74.78775,475.4,0,0,0,,42.5,42.5,
188,1167,A,66° 24.011'S,72° 17.051'E,-66.4001833,72.2841833,1639.9,49,447.5,191.3,42.8,0,447.5,
188,1167,B,66° 23.990'S,72° 17.008'E,-66.3998333,72.2834667,1639.9,0,0,0,,261.8,261.8,
189,1168,A,42° 36.581'S,144° 24.762'E,-42.6096833,144.4127,2463.3,95,883.5,836.8,94.7,0,883.5,
189,1168,B,42° 36.569'S,144° 24.760'E,-42.6094833,144.4126667,2463.6,12,108.4,106.5,98.3,0,108.4,
189,1168,C,42° 36.553'S,144° 24.761'E,-42.6092167,144.4126833,2464,31,290.5,248.1,85.4,0,290.5,
189,1169,A,47°  3.916'S,145° 14.209'E,-47.0652667,145.2368167,3567.9,26,246.3,224.9,91.3,0,246.3,
189,1170,A,47°  9.044'S,146°  2.988'E,-47.1507333,146.0498,2704.7,52,464.3,379.9,81.8,0,464.3,
189,1170,B,47°  9.034'S,146°  2.985'E,-47.1505667,146.04975,2704.7,19,175.8,179.7,102.2,0,175.8,
189,1170,C,47°  9.023'S,146°  2.987'E,-47.1503833,146.0497833,2703.3,19,180.1,179.6,99.7,0,180.1,
189,1170,D,47°  9.011'S,146°  2.983'E,-47.1501833,146.0497167,2704.7,38,354.8,287.4,81,425,779.8,
189,1171,A,48° 29.996'S,149°  6.690'E,-48.4999333,149.1115,2148.2,14,124.4,117.5,94.5,0,124.4,
189,1171,B,48° 29.985'S,149°  6.686'E,-48.49975,149.1114333,2148,12,108.8,106.7,98.1,0,108.8,
189,1171,C,48° 29.997'S,149°  6.705'E,-48.49995,149.11175,2147.8,31,274.8,245.6,89.4,0,274.8,
189,1171,D,48° 29.997'S,149°  6.722'E,-48.49995,149.1120333,2147.8,75,711.2,525.4,73.9,247.6,958.8,
189,1172,A,43° 57.585'S,149° 55.696'E,-43.95975,149.9282667,2621.9,56,522.6,483.7,92.6,0,522.6,
189,1172,B,43° 57.575'S,149° 55.701'E,-43.9595833,149.92835,2622.3,22,202.4,206.7,102.1,0,202.4,
189,1172,C,43° 57.568'S,149° 55.708'E,-43.9594667,149.9284667,2621.7,18,171,172.6,101,0,171,
189,1172,D,43° 57.554'S,149° 55.717'E,-43.9592333,149.9286167,2621.7,31,297.9,237.1,79.6,468.6,766.5,
190,1173,A,32° 14.663'N,135°  1.509'E,32.2443833,135.02515,4790.7,77,734.3,658.1,89.6,0,734.3,
190,1174,A,32° 20.538'N,134° 57.388'E,32.3423,134.9564667,4751.2,9,74.1,47,63.5,0,74.1,
190,1174,B,32° 20.540'N,134° 57.386'E,32.3423333,134.9564333,4751.2,102,976.1,577.6,59.2,143.7,1119.8,
190,1175,A,32° 35.885'N,134° 38.675'E,32.5980833,134.6445833,2997.5,47,439.2,327,74.5,5.8,445,
190,1176,A,32° 34.698'N,134° 39.942'E,32.5783,134.6657,3020.5,48,443.5,226.2,51,6.1,449.6,
190,1177,A,31° 39.151'N,134°  0.713'E,31.6525167,134.0118833,4844.3,56,533.7,282.7,53,300.2,833.9,
190,1178,A,32° 43.861'N,134° 28.769'E,32.7310167,134.4794833,1741.7,44,410.8,340.2,82.8,0,410.8,
190,1178,B,32° 43.860'N,134° 28.781'E,32.731,134.4796833,1741.7,30,284.2,166,58.4,0,679.2,
191,1179,A,41°  4.788'N,159° 57.786'E,41.0798,159.9631,5565.5,1,10,10.1,100.7,0,10,
191,1179,B,41°  4.788'N,159° 57.786'E,41.0798,159.9631,5563.9,6,55.1,55.9,101.4,0,55.1,
191,1179,C,41°  4.788'N,159° 57.786'E,41.0798,159.9631,5563.9,27,249.9,246.9,98.8,43,292.9,
191,1179,D,41°  4.812'N,159° 57.786'E,41.0802,159.9631,5566,22,194,50.4,26,281,475,
191,1179,E,41°  4.770'N,159° 57.798'E,41.0795,159.9633,5565.9,0,0,0,,399,399,
192,1183,A,1° 10.619'S,157°  0.899'E,-1.1769833,157.0149833,1804.7,67,583.8,260.7,44.7,299.3,1211.1,
192,1184,A,5°  0.665'S,164° 13.977'E,-5.0110833,164.23295,1661.5,45,404.4,328.8,81.3,0,538.8,
192,1185,A,0° 21.456'S,161° 40.062'E,-0.3576,161.6677,3898.9,10,78.1,25,32,0,328.7,
192,1185,B,0° 21.456'S,161° 40.051'E,-0.3576,161.6675167,3898.9,28,218.1,92.2,42.3,30.5,526.1,
192,1186,A,0° 40.787'S,159° 50.652'E,-0.6797833,159.8442,2728.9,38,336.6,88.7,26.3,0,1034,
192,1187,A,0° 56.552'N,161° 27.079'E,0.9425333,161.4513167,3803.6,15,142.8,102.3,71.7,0,508.3,
193,1188,A,3° 43.698'S,151° 40.194'E,-3.7283,151.6699,1640.2,23,211.6,21.9,10.4,0,211.6,
193,1188,B,3° 43.698'S,151° 40.200'E,-3.7283,151.67,1642.1,1,0,0.2,,72,72,
193,1188,C,3° 43.692'S,151° 40.176'E,-3.7282,151.6696,1643.1,0,0,0,,44,44,
193,1188,D,3° 43.668'S,151° 40.176'E,-3.7278,151.6696,1634.1,0,0,0,,15,15,
193,1188,E,3° 43.686'S,151° 40.188'E,-3.7281,151.6698,1641.1,0,0,0,,16,16,
193,1188,F,3° 43.686'S,151° 40.188'E,-3.7281,151.6698,1641.7,45,168.7,30.9,18.3,218,386.7,
193,1189,A,3° 43.242'S,151° 40.494'E,-3.7207,151.6749,1690.2,13,125.8,8.6,6.8,0,125.8,
193,1189,B,3° 43.236'S,151° 40.506'E,-3.7206,151.6751,1681.7,18,175,13.7,7.8,31,206,
