"Leg","Site","Hole","sitehole","short_name","long_name","ngdc_link"
311,1325,"D","1325D","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/gra_311_1325d.txt"
311,1325,"D","1325D","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/iw_311_1325d.txt"
311,1325,"D","1325D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/mad_311_1325d.txt"
311,1325,"D","1325D","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/msl_311_1325d.txt"
311,1325,"D","1325D","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/ncr_311_1325d.txt"
311,1325,"D","1325D","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/pmag_311_1325d.txt"
311,1325,"D","1325D","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/pwl_311_1325d.txt"
311,1325,"D","1325D","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/pws1_311_1325b.txt"
311,1325,"D","1325D","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/pws1_311_1325d.txt"
311,1325,"D","1325D","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/pws2_311_1325d.txt"
311,1325,"D","1325D","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/pws3_311_1325d.txt"
311,1325,"D","1325D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/rsc_311_1325d.txt"
311,1325,"D","1325D","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/tcon_311_1325d.txt"
311,1325,"D","1325D","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/visual_core_descriptions/"
311,1325,"D","1325D","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/xrd_311_1325d.txt"
311,1325,"D","1325D","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1325d/xrd_311_1325d_files/"
311,1326,"B","1326B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/gra_311_1326b.txt"
311,1326,"B","1326B","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/mad_311_1326b.txt"
311,1326,"B","1326B","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/msl_311_1326b.txt"
311,1326,"B","1326B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/ncr_311_1326b.txt"
311,1326,"B","1326B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/pmag_311_1326b.txt"
311,1326,"B","1326B","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/pwl_311_1326b.txt"
311,1326,"B","1326B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/rsc_311_1326b.txt"
311,1326,"B","1326B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/tcon_311_1326b.txt"
311,1326,"B","1326B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/visual_core_descriptions/"
311,1326,"B","1326B","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/xrd_311_1326b.txt"
311,1326,"B","1326B","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326b/xrd_311_1326b_files/"
311,1326,"C","1326C","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/avs_311_1326c.txt"
311,1326,"C","1326C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/carb_311_1326c.txt"
311,1326,"C","1326C","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/gas_311_1326c.txt"
311,1326,"C","1326C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/gra_311_1326c.txt"
311,1326,"C","1326C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/iw_311_1326c.txt"
311,1326,"C","1326C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/mad_311_1326c.txt"
311,1326,"C","1326C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/msl_311_1326c.txt"
311,1326,"C","1326C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/ncr_311_1326c.txt"
311,1326,"C","1326C","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/pmag_311_1326c.txt"
311,1326,"C","1326C","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/pwl_311_1326c.txt"
311,1326,"C","1326C","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/pws1_311_1326c.txt"
311,1326,"C","1326C","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/pws3_311_1326c.txt"
311,1326,"C","1326C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/tcon_311_1326c.txt"
311,1326,"C","1326C","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/visual_core_descriptions/"
311,1326,"C","1326C","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/xrd_311_1326c.txt"
311,1326,"C","1326C","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326c/xrd_311_1326c_files/"
311,1326,"D","1326D","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/avs_311_1326d.txt"
311,1326,"D","1326D","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/carb_311_1326d.txt"
311,1326,"D","1326D","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/gas_311_1326d.txt"
311,1326,"D","1326D","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/gra_311_1326d.txt"
311,1326,"D","1326D","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/iw_311_1326d.txt"
311,1326,"D","1326D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/mad_311_1326d.txt"
311,1326,"D","1326D","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/msl_311_1326d.txt"
311,1326,"D","1326D","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/ncr_311_1326d.txt"
311,1326,"D","1326D","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/pmag_311_1326d.txt"
311,1326,"D","1326D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/rsc_311_1326c.txt"
311,1326,"D","1326D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/rsc_311_1326d.txt"
311,1326,"D","1326D","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/tcon_311_1326d.txt"
311,1326,"D","1326D","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/visual_core_descriptions/"
311,1326,"D","1326D","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/xrd_311_1326d.txt"
311,1326,"D","1326D","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1326d/xrd_311_1326d_files/"
311,1327,"B","1327B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/gra_311_1327b.txt"
311,1327,"B","1327B","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/mad_311_1327b.txt"
311,1327,"B","1327B","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/msl_311_1327b.txt"
311,1327,"B","1327B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/ncr_311_1327b.txt"
311,1327,"B","1327B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/pmag_311_1327b.txt"
311,1327,"B","1327B","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/pwl_311_1327b.txt"
311,1327,"B","1327B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/rsc_311_1327b.txt"
311,1327,"B","1327B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/tcon_311_1327b.txt"
311,1327,"B","1327B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327b/visual_core_descriptions/"
311,1327,"C","1327C","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/avs_311_1327c.txt"
311,1327,"C","1327C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/carb_311_1327c.txt"
311,1327,"C","1327C","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/gas_311_1327c.txt"
311,1327,"C","1327C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/gra_311_1327c.txt"
311,1327,"C","1327C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/iw_311_1327c.txt"
311,1327,"C","1327C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/mad_311_1327c.txt"
311,1327,"C","1327C","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/ms2f_311_1327c.txt"
311,1327,"C","1327C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/msl_311_1327c.txt"
311,1327,"C","1327C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/ncr_311_1327c.txt"
311,1327,"C","1327C","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/pmag_311_1327c.txt"
311,1327,"C","1327C","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/pwl_311_1327c.txt"
311,1327,"C","1327C","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/pws1_311_1327c.txt"
311,1327,"C","1327C","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/pws2_311_1327c.txt"
311,1327,"C","1327C","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/rsc_311_1327c.txt"
311,1327,"C","1327C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/tcon_311_1327c.txt"
311,1327,"C","1327C","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/visual_core_descriptions/"
311,1327,"C","1327C","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/xrd_311_1327c.txt"
311,1327,"C","1327C","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327c/xrd_311_1327c_files/"
311,1327,"D","1327D","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/carb_311_1327d.txt"
311,1327,"D","1327D","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/gas_311_1327d.txt"
311,1327,"D","1327D","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/gra_311_1327d.txt"
311,1327,"D","1327D","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/iw_311_1327d.txt"
311,1327,"D","1327D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/mad_311_1327d.txt"
311,1327,"D","1327D","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/msl_311_1327d.txt"
311,1327,"D","1327D","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/pmag_311_1327d.txt"
311,1327,"D","1327D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/rsc_311_1327d.txt"
311,1327,"D","1327D","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/visual_core_descriptions/"
311,1327,"D","1327D","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/xrd_311_1327d.txt"
311,1327,"D","1327D","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327d/xrd_311_1327d_files/"
311,1327,"E","1327E","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327e/carb_311_1327e.txt"
311,1327,"E","1327E","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327e/gas_311_1327e.txt"
311,1327,"E","1327E","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327e/visual_core_descriptions/"
311,1327,"E","1327E","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327e/xrd_311_1327e.txt"
311,1327,"E","1327E","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1327e/xrd_311_1327e_files/"
311,1328,"B","1328B","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/avs_311_1328b.txt"
311,1328,"B","1328B","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/carb_311_1328b.txt"
311,1328,"B","1328B","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/gas_311_1328b.txt"
311,1328,"B","1328B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/gra_311_1328b.txt"
311,1328,"B","1328B","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/iw_311_1327e.txt"
311,1328,"B","1328B","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/iw_311_1328b.txt"
311,1328,"B","1328B","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/mad_311_1328b.txt"
311,1328,"B","1328B","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/msl_311_1328b.txt"
311,1328,"B","1328B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/ncr_311_1328b.txt"
311,1328,"B","1328B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/pmag_311_1328b.txt"
311,1328,"B","1328B","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/pwl_311_1328b.txt"
311,1328,"B","1328B","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/pws1_311_1328b.txt"
311,1328,"B","1328B","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/pws2_311_1328b.txt"
311,1328,"B","1328B","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/pws3_311_1328b.txt"
311,1328,"B","1328B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/rsc_311_1328b.txt"
311,1328,"B","1328B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/tcon_311_1328b.txt"
311,1328,"B","1328B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/visual_core_descriptions/"
311,1328,"B","1328B","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/xrd_311_1328b.txt"
311,1328,"B","1328B","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328b/xrd_311_1328b_files/"
311,1328,"C","1328C","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/avs_311_1328c.txt"
311,1328,"C","1328C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/carb_311_1328c.txt"
311,1328,"C","1328C","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/gas_311_1328c.txt"
311,1328,"C","1328C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/gra_311_1328c.txt"
311,1328,"C","1328C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/iw_311_1328c.txt"
311,1328,"C","1328C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/mad_311_1328c.txt"
311,1328,"C","1328C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/mad_311_1327e.txt"
311,1328,"C","1328C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/msl_311_1328c.txt"
311,1328,"C","1328C","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/ncr_311_1328c.txt"
311,1328,"C","1328C","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/pmag_311_1328c.txt"
311,1328,"C","1328C","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/rsc_311_1328c.txt"
311,1328,"C","1328C","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/tcon_311_1328c.txt"
311,1328,"C","1328C","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/visual_core_descriptions/"
311,1328,"C","1328C","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/xrd_311_1328c.txt"
311,1328,"C","1328C","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328c/xrd_311_1328c_files/"
311,1328,"D","1328D","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328d/gas_311_1328d.txt"
311,1328,"D","1328D","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328d/mad_311_1328d.txt"
311,1328,"D","1328D","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328d/rsc_311_1328d.txt"
311,1328,"D","1328D","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328d/visual_core_descriptions/"
311,1328,"D","1328D","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328d/xrd_311_1328d.txt"
311,1328,"D","1328D","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328d/xrd_311_1328d_files/"
311,1328,"E","1328E","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/gra_311_1328e.txt"
311,1328,"E","1328E","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/iw_311_1328e.txt"
311,1328,"E","1328E","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/mad_311_1328e.txt"
311,1328,"E","1328E","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/msl_311_1328e.txt"
311,1328,"E","1328E","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/ncr_311_1328e.txt"
311,1328,"E","1328E","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/rsc_311_1328e.txt"
311,1328,"E","1328E","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/tcon_311_1328e.txt"
311,1328,"E","1328E","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/visual_core_descriptions/"
311,1328,"E","1328E","xrd","X-ray Diffraction - Summary","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/xrd_311_1328e.txt"
311,1328,"E","1328E","xrd_data_files","X-ray Diffraction - Data","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1328e/xrd_311_1328e_files/"
311,1329,"B","1329B","avs","Vane Shear Strength (AVS)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/avs_311_1329b.txt"
311,1329,"B","1329B","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/gra_311_1329b.txt"
311,1329,"B","1329B","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/iw_311_1328d.txt"
311,1329,"B","1329B","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/msl_311_1329b.txt"
311,1329,"B","1329B","ncr","Noncontact Resistivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/ncr_311_1329b.txt"
311,1329,"B","1329B","pen","Compressional Strength (Penetrometer)","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pen_311_1329b.txt"
311,1329,"B","1329B","pmag","Magnetic Remanence","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pmag_311_1329b.txt"
311,1329,"B","1329B","pwl","P-wave Velocity Logger","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pwl_311_1329b.txt"
311,1329,"B","1329B","pws1","P-wave Velocity, Discrete1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pws1_311_1329b.txt"
311,1329,"B","1329B","pws2","P-wave Velocity, Discrete2","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pws2_311_1329b.txt"
311,1329,"B","1329B","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pws3_311_1329b.txt"
311,1329,"B","1329B","pws3","P-wave Velocity, Discrete3","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/pws3_311_1329e.txt"
311,1329,"B","1329B","rsc","Color Reflectance","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/rsc_311_1329b.txt"
311,1329,"B","1329B","tcon","Thermal Conductivity","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/tcon_311_1329b.txt"
311,1329,"B","1329B","visual_core_descriptions/","Visual Core Descriptions - Sediment and Rock","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329b/visual_core_descriptions/"
311,1329,"C","1329C","carb","CHNS and Carbonate","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/carb_311_1329c.txt"
311,1329,"C","1329C","gas","Gas Elements","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/gas_311_1329c.txt"
311,1329,"C","1329C","gra","Gamma Ray Attenuation Bulk Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/gra_311_1329c.txt"
311,1329,"C","1329C","iw","Interstitial Water","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/iw_311_1329c.txt"
311,1329,"C","1329C","mad","Moisture & Density","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/mad_311_1329c.txt"
311,1329,"C","1329C","ms2f","Magnetic Susceptibilty - Summary1","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/ms2f_311_1329c.txt"
311,1329,"C","1329C","msl","Magnetic Susceptibilty - Detailed","https://www.ngdc.noaa.gov/mgg/geology/data/joides_resolution/311/1329c/msl_311_1329c.txt"
