"leg_exp","site","variable","value","other","Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous","sort_old","crunch_old","all_ages2","Latitude_DD","Longitude_DD","program","repository"
"21","209","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-15.9365,152.1878,"DSDP","KCC"
"21","209","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-15.9365,152.1878,"DSDP","KCC"
"21","209","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-15.9365,152.1878,"DSDP","KCC"
"21","209","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-15.9365,152.1878,"DSDP","KCC"
"21","210","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-13.7665,152.8963,"DSDP","KCC"
"21","210","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-13.7665,152.8963,"DSDP","KCC"
"21","210","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-13.7665,152.8963,"DSDP","KCC"
"21","210","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-13.7665,152.8963,"DSDP","KCC"
"21","210","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",-13.7665,152.8963,"DSDP","KCC"
"210","1276","Oligocene","Oligocene",NA,NA,NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Oligocene, Eocene, Paleocene, Cretaceous",45.40533,-44.7858266666667,"ODP","BCR"
"210","1276","Paleocene","Paleocene",NA,NA,NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Oligocene, Eocene, Paleocene, Cretaceous",45.40533,-44.7858266666667,"ODP","BCR"
"210","1276","Cretaceous","Cretaceous",NA,NA,NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Oligocene, Eocene, Paleocene, Cretaceous",45.40533,-44.7858266666667,"ODP","BCR"
"210","1276","Eocene","Eocene",NA,NA,NA,NA,"Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Oligocene, Eocene, Paleocene, Cretaceous",45.40533,-44.7858266666667,"ODP","BCR"
"210","1277","other","HARD ROCK","HARD ROCK",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",45.19667,-44.376665,"ODP","BCR"
"22","211","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",-9.7755,102.6992,"DSDP","KCC"
"22","211","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",-9.7755,102.6992,"DSDP","KCC"
"22","211","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",-9.7755,102.6992,"DSDP","KCC"
"22","211","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",-9.7755,102.6992,"DSDP","KCC"
"22","212","Eocene","Eocene",NA,NA,"Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Eocene, Cretaceous",-19.189,99.2973,"DSDP","KCC"
"22","212","Miocene","Miocene",NA,NA,"Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Eocene, Cretaceous",-19.189,99.2973,"DSDP","KCC"
"22","212","Pliocene","Pliocene",NA,NA,"Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Eocene, Cretaceous",-19.189,99.2973,"DSDP","KCC"
"22","212","Cretaceous","Cretaceous",NA,NA,"Pliocene","Miocene",NA,"Eocene",NA,"Cretaceous",NA,NA,"Pliocene, Miocene, Eocene, Cretaceous",-19.189,99.2973,"DSDP","KCC"
"22","213","Eocene","Eocene",NA,"Pleistocene",NA,"Miocene",NA,"Eocene","Paleocene",NA,NA,NA,"Pleistocene, Miocene, Eocene, Paleocene",-10.2118,93.8962,"DSDP","KCC"
"22","213","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene",NA,"Eocene","Paleocene",NA,NA,NA,"Pleistocene, Miocene, Eocene, Paleocene",-10.2118,93.8962,"DSDP","KCC"
"22","213","Paleocene","Paleocene",NA,"Pleistocene",NA,"Miocene",NA,"Eocene","Paleocene",NA,NA,NA,"Pleistocene, Miocene, Eocene, Paleocene",-10.2118,93.8962,"DSDP","KCC"
"22","213","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene",NA,"Eocene","Paleocene",NA,NA,NA,"Pleistocene, Miocene, Eocene, Paleocene",-10.2118,93.8962,"DSDP","KCC"
"22","214","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-11.3368,88.718,"DSDP","KCC"
"22","214","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-11.3368,88.718,"DSDP","KCC"
"22","214","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-11.3368,88.718,"DSDP","KCC"
"22","214","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-11.3368,88.718,"DSDP","KCC"
"22","214","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-11.3368,88.718,"DSDP","KCC"
"22","214","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-11.3368,88.718,"DSDP","KCC"
"22","215","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-8.1217,86.7917,"DSDP","KCC"
"22","215","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-8.1217,86.7917,"DSDP","KCC"
"22","215","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-8.1217,86.7917,"DSDP","KCC"
"22","215","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-8.1217,86.7917,"DSDP","KCC"
"22","215","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-8.1217,86.7917,"DSDP","KCC"
"22","215","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-8.1217,86.7917,"DSDP","KCC"
"22","216","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","216","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","216","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","216","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","216","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","216","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","216","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",1.4622,90.208,"DSDP","KCC"
"22","217","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","217","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","217","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","217","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","217","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","217","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","217","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene","Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene, Cretaceous",8.9262,90.5388,"DSDP","KCC"
"22","218","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",8.007,86.2828,"DSDP","KCC"
"22","218","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",8.007,86.2828,"DSDP","KCC"
"22","218","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",8.007,86.2828,"DSDP","KCC"
"23","219","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",9.0292,72.8778,"DSDP","KCC"
"23","219","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",9.0292,72.8778,"DSDP","KCC"
"23","219","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",9.0292,72.8778,"DSDP","KCC"
"23","219","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",9.0292,72.8778,"DSDP","KCC"
"23","219","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",9.0292,72.8778,"DSDP","KCC"
"23","219","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",9.0292,72.8778,"DSDP","KCC"
"23","220","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",6.5162,70.9837,"DSDP","KCC"
"23","220","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",6.5162,70.9837,"DSDP","KCC"
"23","220","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",6.5162,70.9837,"DSDP","KCC"
"23","220","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",6.5162,70.9837,"DSDP","KCC"
"23","220","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",6.5162,70.9837,"DSDP","KCC"
"23","221","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",7.9697,68.4062,"DSDP","KCC"
"23","221","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",7.9697,68.4062,"DSDP","KCC"
"23","221","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",7.9697,68.4062,"DSDP","KCC"
"23","221","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",7.9697,68.4062,"DSDP","KCC"
"23","221","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene",7.9697,68.4062,"DSDP","KCC"
"23","222","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",20.0915,61.5093,"DSDP","KCC"
"23","222","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",20.0915,61.5093,"DSDP","KCC"
"23","222","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",20.0915,61.5093,"DSDP","KCC"
"23","223","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",18.7497,60.1297,"DSDP","KCC"
"23","223","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",18.7497,60.1297,"DSDP","KCC"
"23","223","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",18.7497,60.1297,"DSDP","KCC"
"23","223","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",18.7497,60.1297,"DSDP","KCC"
"23","223","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",18.7497,60.1297,"DSDP","KCC"
"23","223","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",18.7497,60.1297,"DSDP","KCC"
"23","224","Oligocene","Oligocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Miocene, Oligocene, Eocene",16.5418,59.7017,"DSDP","KCC"
"23","224","Pleistocene","Pleistocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Miocene, Oligocene, Eocene",16.5418,59.7017,"DSDP","KCC"
"23","224","Miocene","Miocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Miocene, Oligocene, Eocene",16.5418,59.7017,"DSDP","KCC"
"23","224","Eocene","Eocene",NA,"Pleistocene",NA,"Miocene","Oligocene","Eocene",NA,NA,NA,NA,"Pleistocene, Miocene, Oligocene, Eocene",16.5418,59.7017,"DSDP","KCC"
"23","225","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.3097,38.2518,"DSDP","KCC"
"23","225","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.3097,38.2518,"DSDP","KCC"
"23","225","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.3097,38.2518,"DSDP","KCC"
"23","226","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",21.3418,38.0822,"DSDP","KCC"
"23","227","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.331,38.1328,"DSDP","KCC"
"23","227","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.331,38.1328,"DSDP","KCC"
"23","227","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",21.331,38.1328,"DSDP","KCC"
"23","228","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",19.086,39.0033,"DSDP","KCC"
"23","228","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",19.086,39.0033,"DSDP","KCC"
"23","229","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",14.7682,42.1912,"DSDP","KCC"
"23","230","Pleistocene","Pleistocene",NA,"Pleistocene",NA,NA,NA,NA,NA,NA,NA,NA,"Pleistocene",15.3167,41.8342,"DSDP","KCC"
"24","231","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",11.8902,48.2452,"DSDP","KCC"
"24","231","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",11.8902,48.2452,"DSDP","KCC"
"24","231","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",11.8902,48.2452,"DSDP","KCC"
"24","232","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",14.4822,51.9145,"DSDP","KCC"
"24","232","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",14.4822,51.9145,"DSDP","KCC"
"24","232","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene",14.4822,51.9145,"DSDP","KCC"
"24","233","Pliocene","Pliocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",14.328,52.1352,"DSDP","KCC"
"24","233","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene",NA,NA,NA,NA,NA,NA,NA,"Pleistocene, Pliocene",14.328,52.1352,"DSDP","KCC"
"24","234","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.4827,51.2247,"DSDP","KCC"
"24","234","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.4827,51.2247,"DSDP","KCC"
"24","234","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.4827,51.2247,"DSDP","KCC"
"24","234","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene",NA,NA,NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene",4.4827,51.2247,"DSDP","KCC"
"24","235","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",3.2343,52.694,"DSDP","KCC"
"24","235","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",3.2343,52.694,"DSDP","KCC"
"24","235","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",3.2343,52.694,"DSDP","KCC"
"24","235","Cretaceous","Cretaceous",NA,"Pleistocene","Pliocene","Miocene",NA,NA,NA,"Cretaceous",NA,NA,"Pleistocene, Pliocene, Miocene, Cretaceous",3.2343,52.694,"DSDP","KCC"
"24","236","Eocene","Eocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-1.677,57.6475,"DSDP","KCC"
"24","236","Oligocene","Oligocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-1.677,57.6475,"DSDP","KCC"
"24","236","Pleistocene","Pleistocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-1.677,57.6475,"DSDP","KCC"
"24","236","Pliocene","Pliocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-1.677,57.6475,"DSDP","KCC"
"24","236","Paleocene","Paleocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-1.677,57.6475,"DSDP","KCC"
"24","236","Miocene","Miocene",NA,"Pleistocene","Pliocene","Miocene","Oligocene","Eocene","Paleocene",NA,NA,NA,"Pleistocene, Pliocene, Miocene, Oligocene, Eocene, Paleocene",-1.677,57.6475,"DSDP","KCC"
